DayofMonth,DayOfWeek,DepTime,CRSDepTime,UniqueCarrier,FlightNum,TailNum,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,ArrDelay
5,6,2243,1415,WN,1684,N347SW,508,SAN,PHX,304,2,19,500
8,2,1134,1135,WN,976,N784SW,-1,MHT,MCO,1142,5,9,-30
7,1,715,720,WN,987,N445WN,-5,PIT,MCO,834,6,8,-27
6,7,1356,1350,WN,2703,N230WN,6,PHX,MDW,1444,5,6,-22
5,6,745,745,WN,478,N296WN,0,MDW,AUS,972,4,11,-17
7,1,1127,1125,WN,2357,N738CB,2,SEA,LAS,866,13,10,-13
9,3,1036,1040,WN,914,N626SW,-4,DAL,MCI,461,4,7,-8
4,5,1429,1425,WN,675,N496WN,4,IND,PHX,1489,6,8,-6
3,4,751,750,WN,238,N680AA,1,PHX,ONT,325,4,12,-4
5,6,742,740,WN,332,N265WN,2,TPA,MDW,997,4,8,-3
7,1,2202,2200,WN,64,N279WN,2,HOU,DAL,239,4,4,-3
7,1,705,705,WN,3744,N432WN,0,BUR,SJC,296,3,9,-2
8,2,1148,1145,WN,806,N711HK,3,SDF,MDW,271,4,7,-2
3,4,631,630,WN,778,N607SW,1,SMF,BUR,358,2,7,0
4,5,1552,1550,WN,630,N404WN,2,MCO,ISP,972,4,12,1
7,1,1908,1910,WN,1015,N315SW,-2,LAX,SMF,373,6,6,2
7,1,1908,1905,WN,121,N224WN,3,FLL,MCO,178,6,18,3
8,2,730,735,WN,3676,N519SW,-5,MSY,BNA,471,7,13,3
7,1,1850,1840,WN,1320,N282WN,10,BWI,SAN,2295,3,11,4
8,2,927,910,WN,327,N397SW,17,PHX,SAT,843,3,7,12
8,2,957,1000,WN,1945,N551WN,-3,LAS,SJC,386,4,15,12
5,6,1127,1055,WN,414,N312SW,32,PHX,SLC,507,3,14,25
3,4,1043,1015,WN,1597,N429WN,28,SAN,SFO,447,21,8,35
6,7,1931,1830,WN,1600,N354SW,61,SJC,SEA,697,2,8,50
8,2,2006,1900,WN,2092,N361SW,66,SFO,SAN,447,3,16,58
4,5,1626,1505,WN,580,N643SW,81,SAN,TUS,367,3,10,75
7,1,1842,1845,WN,1585,N258WN,-3,SLC,DEN,391,8,7,-16
5,6,1526,1520,WN,700,N323SW,6,AUS,PHX,872,5,8,-9
8,2,630,630,WN,778,N335SW,0,SMF,BUR,358,2,8,-7
5,6,1111,1105,WN,834,N499WN,6,PHX,AUS,872,5,12,-7
5,6,1522,1520,WN,2101,N444WN,2,SAT,LAS,1069,4,12,-5
4,5,635,635,WN,1028,N667SW,0,HOU,AUS,148,5,8,-4
3,4,1424,1415,WN,396,N407WN,9,LAS,MDW,1521,8,12,-4
9,3,928,930,WN,1636,N603SW,-2,DEN,LAS,629,6,12,-2
3,4,1024,1015,WN,304,N326SW,9,LAX,AUS,1242,5,7,-1
4,5,1630,1630,WN,3915,N519SW,0,HOU,TUL,453,2,15,-1
9,3,1951,1955,WN,908,N637SW,-4,LAS,DEN,629,8,14,2
6,7,1332,1315,WN,1010,N673AA,17,SMF,SEA,605,6,6,5
4,5,1400,1350,WN,3322,N514SW,10,TUL,PHX,935,4,8,6
4,5,921,910,WN,2114,N639SW,11,SJC,ONT,333,4,11,8
4,5,1149,1135,WN,2196,N427WN,14,ONT,OAK,361,5,5,26
6,7,2146,2125,WN,900,N686SW,21,LAS,OAK,407,7,11,26
5,6,1423,1355,WN,1756,N479WN,28,SLC,LAX,590,7,9,28
4,5,1017,935,WN,2639,N281WN,42,OAK,GEG,723,4,16,31
6,7,1739,1740,WN,26,N262WN,-1,MDW,TPA,997,5,9,-12
9,3,1823,1825,WN,3327,N239WN,-2,LAS,MSY,1501,4,14,-8
6,7,2131,2130,WN,2467,N296WN,1,SMF,SAN,480,13,8,-4
8,2,2137,2135,WN,2369,N769SW,2,PHX,ONT,325,4,9,-3
5,6,1242,1235,WN,2560,N335SW,7,PIT,MCO,834,6,7,-2
4,5,2016,2015,WN,1950,N235WN,1,HOU,LAS,1235,4,10,1
5,6,1748,1735,WN,22,N497WN,13,FLL,BWI,925,5,16,4
4,5,1145,1135,WN,786,N208WN,10,SJC,SNA,342,4,10,7
5,6,1328,1315,WN,24,N511SW,13,DAL,MAF,319,3,11,11
7,1,1304,1300,WN,401,N431WN,4,MDW,MCO,989,7,11,11
6,7,1159,1135,WN,786,N795SW,24,SJC,SNA,342,3,6,14
3,4,2211,2115,WN,486,N264LV,56,LAS,TUS,365,4,9,47
6,7,2224,2125,WN,343,N360SW,59,SJC,PDX,569,3,8,60
4,5,2044,1940,WN,1939,N217JC,64,PDX,RNO,444,5,10,69
4,5,1955,1955,WN,2183,N501SW,0,AUS,PHX,872,7,8,-15
7,1,648,645,WN,1080,N414WN,3,SNA,OAK,371,6,14,-9
7,1,612,615,WN,1636,N345SA,-3,HOU,DAL,239,4,8,-4
8,2,1250,1255,WN,3502,N367SW,-5,OAK,RNO,180,4,10,-4
8,2,2018,2015,WN,485,N366SW,3,FLL,MDW,1166,4,18,0
6,7,1157,1200,WN,2972,N629SW,-3,MCI,STL,237,5,15,4
7,1,1220,1215,WN,2011,N285WN,5,OAK,PDX,543,2,13,5
3,4,636,635,WN,2992,N441WN,1,SJC,SAN,417,5,15,6
4,5,1949,1945,WN,120,N614SW,4,SAT,DAL,248,3,8,6
6,7,1225,1210,WN,98,N325SW,15,SAN,TUS,367,3,14,10
6,7,1355,1330,WN,30,N719SW,25,HOU,DAL,239,3,12,26
4,5,1554,1450,WN,2965,N641SW,64,SJC,SEA,697,4,9,39
4,5,1118,1005,WN,732,N729SW,73,SJC,BUR,296,2,7,68
7,1,1311,1310,WN,102,N359SW,1,DAL,BHM,587,2,6,-21
8,2,1802,1805,WN,623,N796SW,-3,BWI,BHM,682,3,10,-19
9,3,1105,1105,WN,1314,N461WN,0,HOU,SAN,1312,2,9,-17
7,1,627,630,WN,876,N443WN,-3,BWI,SDF,495,5,9,-13
9,3,836,840,WN,151,N707SA,-4,CMH,MDW,284,4,6,-11
7,1,615,620,WN,215,N799SW,-5,MCI,OKC,313,3,9,-7
8,2,1606,1600,WN,416,N493WN,6,LAS,PVD,2363,9,8,-5
8,2,1119,1120,WN,201,N202WN,-1,TPA,RDU,587,3,6,-5
8,2,617,615,WN,561,N437WN,2,MCO,MDW,989,4,9,-5
5,6,1737,1740,WN,3320,N339SW,-3,BWI,BDL,283,5,12,-3
4,5,1539,1540,WN,3321,N723SW,-1,MSY,HOU,303,5,8,-2
8,2,1820,1820,WN,145,N748SW,0,ONT,SJC,333,4,5,-1
4,5,1157,1155,WN,2985,N459WN,2,AUS,LAX,1242,3,9,-1
8,2,1903,1905,WN,386,N724SW,-2,LAX,PHX,370,7,8,0
6,7,659,700,WN,200,N705SW,-1,TPA,BWI,842,5,12,0
3,4,1012,1010,WN,752,N680AA,2,OAK,LAS,407,5,11,1
3,4,1258,1245,WN,2906,N794SW,13,SAT,DAL,248,4,8,11
4,5,738,710,WN,1112,N433LV,28,ISP,MCO,972,6,7,11
4,5,1001,915,WN,773,N335SW,46,ONT,LAS,197,4,8,37
5,6,1825,1725,WN,2726,N484WN,60,PHX,IND,1489,9,7,57
6,7,1702,1540,WN,3765,N658SW,82,OAK,ONT,361,4,8,71
4,5,2115,2005,WN,943,N768SW,70,SJC,SAN,417,3,17,77
7,1,1448,1450,WN,30,N672SW,-2,DAL,STL,546,4,8,-13
4,5,811,810,WN,260,N365SW,1,BNA,FLL,793,2,8,-9
9,3,1843,1845,WN,1925,N522SW,-2,ABQ,HOU,759,3,7,-9
9,3,1150,1145,WN,3419,N413WN,5,ELP,SAT,496,3,8,-2
4,5,610,610,WN,2355,N256WN,0,CLE,BWI,314,3,20,0
7,1,737,735,WN,3231,N244WN,2,IAD,TPA,810,5,26,0
9,3,715,715,WN,1227,N461WN,0,DEN,HOU,883,3,25,0
8,2,1203,1145,WN,3598,N743SW,18,PHX,MHT,2279,3,18,4
4,5,634,635,WN,2699,N227WN,-1,BNA,LAS,1588,5,23,6
6,7,1050,1055,WN,399,N286WN,-5,MCO,DTW,957,8,11,10
6,7,1030,1025,WN,3318,N740SW,5,TPA,PVD,1137,5,9,12
4,5,1214,1210,WN,488,N359SW,4,MCI,LAS,1140,18,10,14
7,1,1235,1210,WN,813,N306SW,25,MDW,BNA,395,3,9,26
4,5,1123,1040,WN,33,N521SW,43,MDW,MCI,405,4,11,41
6,7,1802,1700,WN,2025,N256WN,62,SJC,LAS,386,7,8,50
8,2,2016,1940,WN,829,N338SW,36,OAK,PDX,543,3,15,50
5,6,836,835,WN,1855,N369SW,1,SAN,SFO,447,3,38,54
7,1,1619,1520,WN,783,N337SW,59,LAS,SJC,386,10,25,74
7,1,1128,940,WN,73,N336SW,108,GEG,SEA,224,8,22,122
7,1,1921,1725,WN,1827,N489WN,116,MDW,PHX,1444,48,6,146
6,7,734,735,WN,3231,N740SW,-1,IAD,TPA,810,4,7,-25
7,1,1835,1840,WN,2211,N397SW,-5,SEA,LAS,866,4,16,-23
8,2,1428,1430,WN,3398,N245WN,-2,ISP,MCO,972,4,8,-19
9,3,645,650,WN,2972,N662SW,-5,LAS,MCI,1140,3,11,-18
4,5,1454,1455,WN,433,N488WN,-1,CLE,MDW,307,5,11,-13
4,5,657,700,WN,430,N465WN,-3,BWI,RDU,255,3,7,-11
8,2,1134,1125,WN,1686,N778SW,9,OAK,PHX,646,4,8,-6
7,1,621,620,WN,2613,N470WN,1,ABQ,PHX,328,4,8,-4
7,1,627,630,WN,5,N522SW,-3,AMA,DAL,324,4,10,-1
4,5,600,600,WN,3153,N689SW,0,MDW,PHL,668,4,12,0
6,7,1810,1800,WN,114,N794SW,10,SMF,SAN,480,4,8,0
7,1,1758,1800,WN,829,N739GB,-2,LAX,OAK,337,13,6,1
5,6,1708,1655,WN,1516,N327SW,13,BWI,BUF,281,3,6,1
7,1,1554,1530,WN,555,N527SW,24,ABQ,LBB,289,3,6,16
7,1,1147,1130,WN,438,N629SW,17,ABQ,DAL,580,3,15,21
3,4,1102,1030,WN,407,N636WN,32,MCI,TUL,223,3,10,27
4,5,1917,1855,WN,1583,N632SW,22,LAS,STL,1372,3,18,29
7,1,1326,1250,WN,1838,N436WN,36,LAS,BUR,223,5,10,32
5,6,1559,1505,WN,580,N342SW,54,SAN,TUS,367,3,35,71
7,1,601,600,WN,1940,N360SW,1,PDX,RNO,444,7,9,-10
8,2,827,825,WN,2459,N363SW,2,PDX,OAK,543,4,7,-8
7,1,1152,1155,WN,1079,N410WN,-3,LAS,AMA,758,4,22,-8
5,6,857,855,WN,3,N624SW,2,HOU,MCO,848,8,8,-3
8,2,1111,1100,WN,2121,N671SW,11,SMF,PDX,479,3,6,0
7,1,1303,1255,WN,1828,N639SW,8,MDW,BUF,468,2,9,7
4,5,1145,1140,WN,829,N473WN,5,MCO,IND,828,7,21,11
3,4,1738,1720,WN,225,N283WN,18,LAX,RNO,390,4,8,13
8,2,1914,1905,WN,1403,N389SW,9,BOI,RNO,335,4,12,13
6,7,1431,1410,WN,3589,N301SW,21,RNO,BOI,335,3,11,21
8,2,1333,1325,WN,568,N287WN,8,MDW,ORF,704,13,17,22
3,4,1140,1110,WN,43,N617SW,30,LAS,MAF,796,2,20,27
3,4,2051,2010,WN,3746,N321SW,41,LAS,HOU,1235,4,9,39
5,6,2010,1915,WN,921,N463WN,55,BUR,SJC,296,4,7,55
3,4,2020,1905,WN,386,N718SW,75,LAX,PHX,370,4,5,70
6,7,1359,1300,WN,584,N215WN,59,SLC,LAS,368,3,26,72
4,5,1747,1740,WN,3154,N202WN,7,BWI,JAN,888,3,13,-20
7,1,1815,1820,WN,3773,N660SW,-5,BUF,MCO,1011,5,8,-17
4,5,642,640,WN,711,N792SW,2,SAT,LAS,1069,3,10,-10
8,2,2107,2105,WN,83,N248WN,2,OAK,SNA,371,4,8,-3
4,5,644,645,WN,227,N259WN,-1,LAS,MDW,1521,5,14,-3
8,2,1757,1755,WN,2361,N690SW,2,ELP,PHX,347,6,5,-2
5,6,631,630,WN,755,N788SA,1,PBI,TPA,174,5,11,-2
4,5,956,1000,WN,16,N675AA,-4,HOU,DAL,239,3,10,1
4,5,1310,1300,WN,401,N479WN,10,MDW,MCO,989,6,12,2
3,4,1648,1635,WN,3941,N480WN,13,PHX,SMF,647,4,10,5
3,4,1156,1155,WN,585,N245WN,1,PHX,SAN,304,3,25,16
4,5,1630,1615,WN,3237,N756SA,15,BUR,SJC,296,8,11,23
4,5,1709,1645,WN,365,N642WN,24,MCO,BDL,1050,4,8,23
3,4,1824,1715,WN,2383,N290WN,69,LAS,BUF,1987,2,10,52
4,5,1824,1725,WN,637,N680AA,59,LAS,TUS,365,4,22,63
3,4,1904,1725,WN,415,N395SW,99,SAN,LAS,258,5,7,93
4,5,1414,1215,WN,337,N419WN,119,SEA,GEG,224,4,13,118
8,2,721,720,WN,3319,N777QC,1,ISP,PBI,1052,4,10,-21
6,7,649,640,WN,234,N762SW,9,SMF,MDW,1790,2,8,-17
8,2,909,850,WN,1849,N399WN,19,PHL,FLL,992,3,9,-11
5,6,1101,1055,WN,45,N409WN,6,OAK,ABQ,889,5,10,-11
7,1,1710,1715,WN,1828,N639SW,-5,BWI,ORF,159,3,10,-9
9,3,730,730,WN,3,N750SA,0,DAL,HOU,239,3,9,-7
8,2,1353,1355,WN,709,N742SW,-2,SAN,LAS,258,4,10,-5
5,6,808,810,WN,297,N477WN,-2,SAN,AUS,1164,4,21,-5
3,4,753,750,WN,2906,N794SW,3,LAS,SAT,1069,2,15,-5
7,1,1727,1730,WN,3159,N766SW,-3,SNA,OAK,371,4,9,-5
8,2,809,810,WN,2527,N663SW,-1,STL,SLC,1156,6,7,-4
6,7,2025,2010,WN,2019,N333SW,15,TPA,MSY,487,2,13,-1
8,2,1033,1030,WN,300,N454WN,3,MDW,LAS,1521,3,8,-1
8,2,1254,1250,WN,639,N211WN,4,OAK,SAN,446,3,12,0
7,1,2022,2015,WN,218,N527SW,7,HOU,ELP,677,4,8,2
6,7,1303,1300,WN,718,N724SW,3,FLL,MCO,178,6,21,12
3,4,1055,1030,WN,1010,N744SW,25,PHX,SAN,304,3,11,18
5,6,1552,1530,WN,555,N513SW,22,ABQ,LBB,289,2,10,24
6,7,1617,1600,WN,940,N418WN,17,OKC,HOU,419,3,8,26
6,7,1230,1155,WN,887,N228WN,35,PHX,LAS,256,3,15,27
6,7,1547,1515,WN,2645,N692SW,32,ONT,SJC,333,4,6,31
3,4,2009,1925,WN,625,N619SW,44,PDX,SJC,569,5,9,55
5,6,1654,1535,WN,2039,N626SW,79,DEN,MCI,533,3,8,68
8,2,904,905,WN,143,N250WN,-1,BWI,RSW,919,5,13,-20
4,5,1458,1455,WN,3841,N707SA,3,PVD,MDW,842,5,9,-13
8,2,1936,1935,WN,727,N676SW,1,MDW,MCI,405,4,11,-6
7,1,1115,1115,WN,3306,N758SW,0,TPA,FLL,197,3,9,-6
8,2,1025,1030,WN,2018,N627SW,-5,RNO,LAS,345,7,10,-5
4,5,1030,1030,WN,640,N371SW,0,MDW,BNA,395,4,11,-3
8,2,1454,1455,WN,2442,N714CB,-1,PHX,SAN,304,2,13,-2
9,3,1204,1205,WN,237,N270WN,-1,LAS,OAK,407,7,22,-1
7,1,1115,1115,WN,1188,N450WN,0,BHM,SDF,323,5,11,4
4,5,1223,1220,WN,1936,N791SW,3,FLL,TPA,197,4,33,16
7,1,1050,1020,WN,898,N368SW,30,SEA,OAK,671,4,14,18
7,1,1857,1830,WN,3596,N454WN,27,FLL,TPA,197,4,17,21
6,7,1748,1720,WN,484,N499WN,28,OMA,LAS,1099,7,8,22
8,2,1959,1930,WN,574,N416WN,29,SAN,SMF,480,5,11,30
4,5,1048,1040,WN,769,N345SA,8,PHX,LAX,370,12,24,36
6,7,2009,1925,WN,3862,N603SW,44,AUS,LAS,1090,4,9,40
7,1,1245,1145,WN,957,N382SW,60,BUR,SMF,358,4,7,55
5,6,1558,1225,WN,505,N442WN,213,SAN,BWI,2295,5,61,244
7,1,1208,1205,WN,524,N772SW,3,BDL,MCO,1050,6,8,-25
7,1,2012,2010,WN,2019,N604SW,2,TPA,MSY,487,3,9,-15
4,5,702,705,WN,243,N711HK,-3,LAS,PHX,256,6,9,-13
7,1,1358,1355,WN,963,N605SW,3,SLC,DEN,391,3,10,-7
4,5,1550,1545,WN,2353,N674AA,5,DAL,TUL,237,2,5,-6
7,1,1126,1125,WN,2009,N502SW,1,STL,HOU,687,3,8,-6
9,3,730,730,WN,6,N513SW,0,HOU,DAL,239,3,7,-5
8,2,1356,1355,WN,1756,N296WN,1,SLC,LAX,590,7,15,-5
4,5,1901,1900,WN,875,N453WN,1,PHX,LAS,256,5,8,-2
4,5,1223,1220,WN,2976,N271WN,3,PHX,SJC,621,5,9,-2
6,7,847,850,WN,836,N775SW,-3,LBB,AUS,341,5,10,-1
8,2,1613,1605,WN,125,N249WN,8,SLC,STL,1156,4,10,-1
7,1,636,635,WN,640,N383SW,1,RDU,BWI,255,3,9,2
3,4,1825,1810,WN,2453,N662SW,15,PHX,SMF,647,4,19,14
8,2,1433,1430,WN,438,N619SW,3,DAL,LIT,296,6,26,15
4,5,2039,1635,WN,753,N726SW,244,OAK,PHX,646,6,6,224
9,3,821,830,WN,1037,N448WN,-9,ELP,LAS,584,4,10,-16
7,1,806,805,WN,1513,N675AA,1,LAX,HOU,1390,4,6,-12
9,3,1801,1805,WN,762,N492WN,-4,BNA,MDW,395,6,9,-8
3,4,1943,1935,WN,2540,N662SW,8,SMF,BUR,358,3,8,5
4,5,1553,1540,WN,1775,N304SW,13,SMF,SAN,480,3,6,10
3,4,1005,945,WN,2635,N335SW,20,LAX,ELP,714,3,14,15
4,5,1733,1715,WN,3140,N736SA,18,SMF,SNA,404,4,8,22
6,7,1303,1240,WN,2820,N669SW,23,LAX,SJC,308,5,11,29
3,4,1648,1615,WN,933,N214WN,33,PHX,HOU,1020,24,11,41
7,1,2233,2130,WN,2038,N342SW,63,MHT,BWI,377,4,11,59
6,7,1417,1255,WN,1324,N402WN,82,LAX,BNA,1797,6,10,69
6,7,1858,1855,WN,3685,N275WN,3,MHT,PHL,290,6,11,-11
7,1,1054,1055,WN,433,N259WN,-1,JAX,BWI,663,3,9,-6
8,2,1945,1945,WN,725,N242WN,0,LAS,ONT,197,5,10,-4
6,7,1732,1735,WN,1414,N699SW,-3,SAT,ELP,496,3,12,-2
8,2,1457,1500,WN,1479,N713SW,-3,LAS,SNA,226,7,13,-2
7,1,1659,1700,WN,2005,N690SW,-1,LAS,SFO,414,4,18,-1
5,6,1436,1430,WN,1430,N527SW,6,DAL,TUL,237,2,7,0
8,2,706,710,WN,3604,N227WN,-4,TPA,JAX,180,4,17,1
8,2,1535,1530,WN,299,N724SW,5,SAN,SMF,480,4,7,3
3,4,1301,1300,WN,1655,N669SW,1,LAX,OAK,337,4,12,7
7,1,1304,1245,WN,179,N428WN,19,SMF,SAN,480,3,8,12
3,4,1556,1540,WN,3402,N744SW,16,SEA,OAK,671,7,14,13
6,7,1038,1025,WN,3655,N225WN,13,LAS,LAX,236,5,17,13
4,5,1223,1200,WN,3655,N730SW,23,LAX,OAK,337,6,16,28
4,5,1842,1810,WN,1760,N370SW,32,DAL,AUS,189,5,9,29
3,4,1251,1205,WN,237,N281WN,46,LAS,OAK,407,3,15,40
5,6,1704,1625,WN,225,N403WN,39,TUS,LAX,451,4,8,44
4,5,1947,1810,WN,504,N600WN,97,LAS,PHX,256,6,10,94
6,7,745,745,WN,757,N785SW,0,ABQ,SEA,1180,3,10,-27
3,4,1054,1055,WN,3333,N653SW,-1,PHX,STL,1262,4,11,-13
5,6,2003,2005,WN,832,N449WN,-2,MCO,BWI,787,4,13,-12
5,6,1033,1035,WN,2707,N799SW,-2,BDL,BWI,283,3,7,-10
8,2,2050,2050,WN,190,N663SW,0,OAK,PHX,646,4,14,-4
8,2,1634,1640,WN,3589,N367SW,-6,BOI,GEG,287,4,14,-3
5,6,1413,1410,WN,715,N709SW,3,CLE,LAS,1825,4,7,-2
7,1,1636,1640,WN,495,N719SW,-4,LAX,LAS,236,7,12,-1
5,6,837,840,WN,2613,N789SW,-3,BUR,OAK,325,6,13,4
3,4,1439,1430,WN,3764,N633SW,9,SMF,ONT,389,5,11,10
3,4,749,735,WN,467,N626SW,14,MCO,MSY,550,4,20,13
4,5,2146,2125,WN,393,N509SW,21,MDW,STL,251,5,8,17
8,2,1500,1430,WN,1032,N426WN,30,LAX,OAK,337,3,6,31
8,2,1259,1255,WN,188,N768SW,4,ISP,FLL,1093,3,10,-27
8,2,1903,1910,WN,2634,N776WN,-7,RDU,TPA,587,4,7,-19
6,7,1357,1355,WN,145,N466WN,2,BWI,BNA,588,3,9,-18
8,2,1052,1055,WN,2265,N758SW,-3,TPA,BUF,1054,2,13,-14
6,7,730,730,WN,2982,N711HK,0,OAK,SAN,446,3,11,-9
6,7,1611,1600,WN,48,N310SW,11,TPA,HOU,781,4,13,-8
7,1,1436,1440,WN,1331,N286WN,-4,JAX,BWI,663,3,11,-8
3,4,1147,1145,WN,951,N675AA,2,MDW,MCI,405,5,6,-8
4,5,1712,1715,WN,3238,N781WN,-3,MCO,BNA,616,4,12,-6
3,4,909,900,WN,3501,N732SW,9,PIT,MDW,402,5,10,-5
6,7,1349,1330,WN,567,N464WN,19,SMF,MDW,1790,4,8,1
5,6,1200,1200,WN,2621,N637SW,0,RDU,BWI,255,4,11,1
5,6,1853,1835,WN,1828,N685SW,18,ORF,MCO,655,6,7,5
4,5,1947,1935,WN,426,N321SW,12,DAL,SAT,248,3,8,7
7,1,1539,1540,WN,44,N512SW,-1,HRL,HOU,276,4,15,7
6,7,1300,1250,WN,639,N288WN,10,OAK,SAN,446,3,13,7
6,7,2123,2035,WN,3336,N454WN,48,PIT,MDW,402,4,8,35
5,6,1535,1500,WN,495,N237WN,35,OAK,LAX,337,7,10,36
3,4,1423,1335,WN,3144,N272WN,48,LAX,LAS,236,5,9,39
6,7,2121,2035,WN,1113,N413WN,46,LAX,SJC,308,5,11,58
5,6,1609,1510,WN,921,N463WN,59,MDW,PHX,1444,6,9,58
6,7,2130,2015,WN,230,N376SW,75,ABQ,DAL,580,3,6,71
9,3,1506,1510,WN,1333,N658SW,-4,IND,MCO,828,7,6,-19
4,5,1945,1955,WN,3334,N617SW,-10,BNA,AUS,756,5,9,-18
4,5,1354,1350,WN,2703,N413WN,4,PHX,MDW,1444,6,9,-15
8,2,620,625,WN,1829,N503SW,-5,BNA,HOU,670,3,11,-13
7,1,735,740,WN,1028,N255WN,-5,AUS,LBB,341,2,11,-11
6,7,1303,1305,WN,1430,N514SW,-2,MAF,DAL,319,4,7,-4
7,1,1356,1355,WN,850,N618WN,1,BUR,OAK,325,4,7,-3
3,4,1120,1120,WN,493,N441WN,0,SAN,OAK,446,3,9,-2
5,6,1458,1450,WN,657,N483WN,8,IAD,MCO,758,7,15,4
9,3,1641,1640,WN,3589,N370SW,1,BOI,GEG,287,4,7,5
5,6,808,800,WN,2538,N740SW,8,RNO,BOI,335,3,13,6
5,6,1223,1205,WN,752,N651SW,18,LAS,PHX,256,7,34,36
6,7,2217,2130,WN,625,N352SW,47,SJC,LAX,308,7,12,60
3,4,2023,1920,WN,153,N658SW,63,OMA,MDW,423,19,7,73
8,2,1625,1620,WN,2803,N774SW,5,LAS,GEG,806,8,11,-14
6,7,903,900,WN,350,N615SW,3,SMF,PDX,479,2,7,-7
4,5,1305,1305,WN,1685,N612SW,0,TUL,MCI,223,4,8,-7
6,7,2021,2010,WN,548,N650SW,11,PHL,MHT,290,5,11,-6
6,7,1502,1445,WN,2437,N202WN,17,MHT,BWI,377,2,9,-1
9,3,1020,1020,WN,3668,N326SW,0,BUR,OAK,325,6,10,0
3,4,1216,1150,WN,145,N482WN,26,MHT,BWI,377,4,8,4
6,7,2033,2020,WN,693,N280WN,13,SDF,BWI,495,5,7,6
5,6,1016,1020,WN,2272,N257WN,-4,IND,MDW,162,4,13,10
3,4,714,710,WN,1492,N380SW,4,MCO,CMH,802,4,13,12
7,1,1851,1835,WN,2039,N658SW,16,MCI,STL,237,3,11,16
3,4,1547,1515,WN,966,N345SA,32,SLC,PHX,507,5,7,28
5,6,1300,1250,WN,1823,N795SW,10,LAS,PDX,762,7,46,31
6,7,1657,1605,WN,125,N210WN,52,SLC,STL,1156,4,14,38
5,6,2152,2115,WN,1568,N639SW,37,MCI,BNA,491,5,10,38
8,2,1053,1015,WN,1597,N207WN,38,SAN,SFO,447,4,21,56
7,1,2051,2055,WN,575,N248WN,-4,PIT,PHL,267,5,8,-26
9,3,1306,1310,WN,102,N614SW,-4,DAL,BHM,587,3,10,-21
8,2,1446,1450,WN,1491,N436WN,-4,IAD,MCO,758,6,11,-20
4,5,1253,1255,WN,4,N453WN,-2,IND,TPA,838,5,9,-16
6,7,613,615,WN,482,N291WN,-2,MDW,MCO,989,7,6,-15
7,1,701,700,WN,224,N235WN,1,OAK,LAX,337,6,9,-11
9,3,644,650,WN,1653,N787SA,-6,ABQ,LAS,487,3,13,-8
8,2,1509,1510,WN,2126,N450WN,-1,BWI,MHT,377,4,8,-8
6,7,939,930,WN,764,N231WN,9,SAN,BNA,1751,3,11,-7
3,4,1459,1455,WN,3237,N284WN,4,LAS,BUR,223,2,13,1
3,4,1031,1015,WN,1760,N640SW,16,OAK,DEN,957,6,10,4
6,7,910,910,WN,1764,N642WN,0,LAX,SJC,308,4,12,7
9,3,1347,1345,WN,2614,N631SW,2,BUR,PHX,369,4,18,12
7,1,833,820,WN,319,N486WN,13,MDW,HOU,937,5,12,15
5,6,1145,1115,WN,2622,N407WN,30,LAS,SMF,397,6,26,39
5,6,1646,1525,WN,1063,N469WN,81,MCO,DEN,1545,5,14,69
7,1,2049,2035,WN,1143,N734SA,14,CMH,MDW,284,7,59,132
7,1,1619,1620,WN,1493,N613SW,-1,MCO,MCI,1072,7,12,-19
4,5,858,900,WN,9,N380SW,-2,DAL,HOU,239,3,8,-7
7,1,1238,1240,WN,788,N786SW,-2,MSY,TPA,487,4,8,-6
5,6,1156,1200,WN,102,N688SW,-4,OKC,DAL,181,4,8,-6
7,1,622,620,WN,2551,N622SW,2,PHX,SLC,507,6,10,-5
9,3,1048,1050,WN,1422,N901WN,-2,AUS,BNA,756,5,7,-5
7,1,2051,2050,WN,708,N497WN,1,LAS,SAN,258,3,9,-4
7,1,1614,1610,WN,1600,N347SW,4,PHX,SAN,304,3,7,0
6,7,907,905,WN,23,N369SW,2,ELP,DAL,562,3,10,5
7,1,705,710,WN,3604,N229WN,-5,TPA,JAX,180,7,20,7
5,6,1628,1620,WN,2793,N664WN,8,DAL,AUS,189,4,15,10
7,1,806,750,WN,363,N339SW,16,SJC,BUR,296,4,12,15
7,1,2000,1925,WN,1158,N356SW,35,SEA,DEN,1024,6,15,22
5,6,735,725,WN,993,N318SW,10,ABQ,SAN,628,4,9,23
3,4,1319,1230,WN,585,N245WN,49,SAN,SFO,447,4,11,35
5,6,1806,1700,WN,3509,N759GS,66,MCO,FLL,178,4,11,59
6,7,1428,1420,WN,42,N299WN,8,MCO,HOU,848,5,7,-19
4,5,1050,1050,WN,97,N209WN,0,CLE,MDW,307,4,8,-15
7,1,1316,1310,WN,321,N606SW,6,LAX,MCI,1363,7,7,-15
7,1,1945,1950,WN,165,N798SW,-5,PBI,BWI,883,4,10,-14
7,1,1450,1455,WN,956,N525SW,-5,OKC,MCI,313,4,8,-10
7,1,1237,1240,WN,3481,N462WN,-3,AUS,ELP,528,5,9,-8
8,2,716,715,WN,3222,N315SW,1,BUR,LAS,223,5,10,-7
4,5,1300,1300,WN,27,N525SW,0,DAL,HOU,239,3,7,-6
